5494,14813,4286
7887,13516,1585
8540,13521,2368
9750,12937,-111
8207,15391,1705
8571,13896,-428
9873,14690,-127
9635,13539,-1867
8879,13696,41
9429,13243,-1314
9285,12986,-1176
9812,12429,-2763
11617,11799,-5321
11707,9953,-6676
11411,9004,-6894
12114,7512,-7693
12285,2923,-9733
12497,2491,-11011
11321,-1538,-11367
9818,-5025,-11058
8498,-10700,-10011
7525,-11692,-8145
6592,-17040,-3096
8606,-13779,2320
7258,-12067,6424
6812,-8480,11304
2797,-2297,15601
1180,2375,15727
1493,5927,14369
2221,10227,12109
6278,12059,8888
9087,11830,2619
12145,11229,-2023
12089,9490,-3203
13950,8950,-6692
10733,5228,-10905
9888,4656,-13010
5792,1649,-16578
2951,36,-17526
-359,-830,-16092
-4271,-2200,-16705
-6245,-2053,-15241
-9131,-1848,-13786
-12150,-1832,-11225
-12666,-55,-10390
-12466,4107,-11252
-11294,5682,-10499
-10269,5132,-11177
-9533,5986,-11923
-7376,5320,-13687
-6099,6252,-14525
-7880,4202,-15169
-8788,2919,-14145
-9398,195,-14221
-8932,-1075,-13526
-9037,-3677,-12877
-10099,-5967,-11812
-10097,-7870,-9972
-10331,-11453,-6198
-9954,-13023,-5558
-8436,-14101,-1693
-7036,-15028,3344
-3964,-12474,8542
1218,-11113,10034
6251,-8919,13181
5613,-6925,12009
11894,2467,15546
9374,-251,12804
10282,1979,12394
8731,6101,12336
7345,8817,11086
5529,12294,7705
5120,14701,6067
1702,14930,4942
-916,15753,4025
-1455,15756,5350
-1801,15567,4595
-2448,13590,7700
-2919,11622,11183
-2952,8331,12678
-2569,6924,15327
2402,4400,15328
5163,1127,16582
6037,-245,15067
5102,-3473,12054
6369,-3974,13922
7839,-4277,14656
9050,-3385,12004
8852,-609,12379
6660,1820,14475
3813,3780,16021
1105,5724,13707
-359,7165,14066
-1000,7813,14427
230,8271,12675
-97,9781,12919
-1959,10660,12544
-4970,12772,9361
-4972,12803,10481
-7522,11504,8085
-9521,12951,2668
-9766,12822,974
-11483,12623,-2608
-11827,11707,-6571
-12911,7555,-7801
-15872,2355,-6095
-15665,-3491,-1329
-14077,-7223,3321
-11908,-10345,4451
-9442,-11327,7225
-4739,-9061,11953
-1078,-4958,15505
2892,-436,15930
424,2633,16509
-280,7580,14815
-3620,10205,11885
-3805,10679,9390
-10114,10373,11000
-9601,11711,7015
-11113,12433,5841
-9374,11362,6172
-11084,11498,5356
-12491,10352,3344
-12241,10371,2360
-14608,6401,-941
-14756,5107,-6880
-12755,5078,-9250
-12333,6530,-10126
-10482,7658,-9839
-5584,12582,-10529
-3189,11312,-8491
-1590,11862,-9080
-1738,14094,-8618
-2883,14713,-7260
-5111,15316,-5655
-5954,14653,-5395
-4728,14276,-3615
-9188,10946,-5762
-9543,6819,-11676
-4844,8018,-14355
258,7088,-15129
1387,6608,-13378
5691,6144,-13700
5715,4270,-13846
6864,371,-15261
8300,-344,-14544
9748,-2596,-13606
10978,-7577,-9238
9489,-12759,-6635
11464,-12149,-264
-4945,-8596,21514
5235,-9728,11788
3803,-5934,14724
167,-533,16224
